graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask
0,97,124,0,True,False,False
0,50,31,0,True,False,False
0,31,50,0,True,False,False
0,50,164,0,True,False,False
0,164,50,0,True,False,False
0,50,30,0,True,False,False
0,30,50,0,True,False,False
0,50,87,0,True,False,False
0,87,50,0,True,False,False
0,48,171,0,True,False,False
0,171,48,0,True,False,False
0,89,48,0,True,False,False
0,48,89,0,True,False,False
0,188,48,0,True,False,False
0,48,188,0,True,False,False
0,48,154,0,True,False,False
0,154,48,0,True,False,False
0,47,48,0,True,False,False
0,48,47,0,True,False,False
0,157,96,0,True,False,False
0,96,157,0,True,False,False
0,157,158,0,True,False,False
0,158,157,0,True,False,False
0,154,157,0,True,False,False
0,157,154,0,True,False,False
0,154,96,0,True,False,False
0,96,154,0,True,False,False
0,154,46,0,True,False,False
0,46,154,0,True,False,False
0,154,22,0,True,False,False
0,22,154,0,True,False,False
0,154,144,0,True,False,False
0,144,154,0,True,False,False
0,89,154,0,True,False,False
0,154,89,0,True,False,False
0,154,100,0,True,False,False
0,100,154,0,True,False,False
0,188,154,0,True,False,False
0,154,188,0,True,False,False
0,154,159,0,True,False,False
0,159,154,0,True,False,False
0,30,154,0,True,False,False
0,154,30,0,True,False,False
0,154,10,0,True,False,False
0,10,154,0,True,False,False
0,173,154,0,True,False,False
0,154,173,0,True,False,False
0,154,170,0,True,False,False
0,170,154,0,True,False,False
0,14,80,0,True,False,False
0,80,14,0,True,False,False
0,80,93,0,True,False,False
0,93,80,0,True,False,False
0,80,83,0,True,False,False
0,83,80,0,True,False,False
0,80,187,0,True,False,False
0,187,80,0,True,False,False
0,80,68,0,True,False,False
0,68,80,0,True,False,False
0,89,10,0,True,False,False
0,10,89,0,True,False,False
0,10,127,0,True,False,False
0,127,10,0,True,False,False
0,163,10,0,True,False,False
0,10,163,0,True,False,False
0,95,175,0,True,False,False
0,175,95,0,True,False,False
0,175,89,0,True,False,False
0,89,175,0,True,False,False
0,33,175,0,True,False,False
0,175,33,0,True,False,False
0,175,121,0,True,False,False
0,121,175,0,True,False,False
0,175,173,0,True,False,False
0,173,175,0,True,False,False
0,175,47,0,True,False,False
0,47,175,0,True,False,False
0,95,149,0,True,False,False
0,149,95,0,True,False,False
0,149,14,0,True,False,False
0,14,149,0,True,False,False
0,149,133,0,True,False,False
0,133,149,0,True,False,False
0,133,1,0,True,False,False
0,1,133,0,True,False,False
0,183,1,0,True,False,False
0,1,183,0,True,False,False
0,176,1,0,True,False,False
0,1,176,0,True,False,False
0,164,1,0,True,False,False
0,1,164,0,True,False,False
0,30,1,0,True,False,False
0,1,30,0,True,False,False
0,1,53,0,True,False,False
0,53,1,0,True,False,False
0,139,1,0,True,False,False
0,1,139,0,True,False,False
0,35,0,0,True,False,False
0,0,35,0,True,False,False
0,35,106,0,True,False,False
0,106,35,0,True,False,False
0,97,35,0,True,False,False
0,35,97,0,True,False,False
0,170,96,0,True,False,False
0,96,170,0,True,False,False
0,183,170,0,True,False,False
0,170,183,0,True,False,False
0,170,131,0,True,False,False
0,131,170,0,True,False,False
0,170,100,0,True,False,False
0,100,170,0,True,False,False
0,164,183,0,True,False,False
0,183,164,0,True,False,False
0,164,176,0,True,False,False
0,176,164,0,True,False,False
0,31,164,0,True,False,False
0,164,31,0,True,False,False
0,164,30,0,True,False,False
0,30,164,0,True,False,False
0,164,139,0,True,False,False
0,139,164,0,True,False,False
0,164,87,0,True,False,False
0,87,164,0,True,False,False
0,121,164,0,True,False,False
0,164,121,0,True,False,False
0,164,79,0,True,False,False
0,79,164,0,True,False,False
0,173,164,0,True,False,False
0,164,173,0,True,False,False
0,176,159,0,True,False,False
0,159,176,0,True,False,False
0,30,176,0,True,False,False
0,176,30,0,True,False,False
0,176,139,0,True,False,False
0,139,176,0,True,False,False
0,173,176,0,True,False,False
0,176,173,0,True,False,False
0,96,44,0,True,False,False
0,44,96,0,True,False,False
0,130,96,0,True,False,False
0,96,130,0,True,False,False
0,30,46,0,True,False,False
0,46,30,0,True,False,False
0,30,186,0,True,False,False
0,186,30,0,True,False,False
0,30,38,0,True,False,False
0,38,30,0,True,False,False
0,30,153,0,True,False,False
0,153,30,0,True,False,False
0,30,144,0,True,False,False
0,144,30,0,True,False,False
0,30,11,0,True,False,False
0,11,30,0,True,False,False
0,30,194,0,True,False,False
0,194,30,0,True,False,False
0,30,13,0,True,False,False
0,13,30,0,True,False,False
0,30,180,0,True,False,False
0,180,30,0,True,False,False
0,30,8,0,True,False,False
0,8,30,0,True,False,False
0,30,70,0,True,False,False
0,70,30,0,True,False,False
0,30,51,0,True,False,False
0,51,30,0,True,False,False
0,30,122,0,True,False,False
0,122,30,0,True,False,False
0,30,9,0,True,False,False
0,9,30,0,True,False,False
0,30,203,0,True,False,False
0,203,30,0,True,False,False
0,30,189,0,True,False,False
0,189,30,0,True,False,False
0,30,151,0,True,False,False
0,151,30,0,True,False,False
0,30,69,0,True,False,False
0,69,30,0,True,False,False
0,30,125,0,True,False,False
0,125,30,0,True,False,False
0,30,41,0,True,False,False
0,41,30,0,True,False,False
0,30,107,0,True,False,False
0,107,30,0,True,False,False
0,30,159,0,True,False,False
0,159,30,0,True,False,False
0,30,181,0,True,False,False
0,181,30,0,True,False,False
0,30,53,0,True,False,False
0,53,30,0,True,False,False
0,30,59,0,True,False,False
0,59,30,0,True,False,False
0,30,91,0,True,False,False
0,91,30,0,True,False,False
0,30,99,0,True,False,False
0,99,30,0,True,False,False
0,30,39,0,True,False,False
0,39,30,0,True,False,False
0,30,25,0,True,False,False
0,25,30,0,True,False,False
0,30,142,0,True,False,False
0,142,30,0,True,False,False
0,30,79,0,True,False,False
0,79,30,0,True,False,False
0,173,30,0,True,False,False
0,30,173,0,True,False,False
0,30,16,0,True,False,False
0,16,30,0,True,False,False
0,30,57,0,True,False,False
0,57,30,0,True,False,False
0,30,184,0,True,False,False
0,184,30,0,True,False,False
0,30,182,0,True,False,False
0,182,30,0,True,False,False
0,30,28,0,True,False,False
0,28,30,0,True,False,False
0,30,102,0,True,False,False
0,102,30,0,True,False,False
0,30,37,0,True,False,False
0,37,30,0,True,False,False
0,30,114,0,True,False,False
0,114,30,0,True,False,False
0,30,192,0,True,False,False
0,192,30,0,True,False,False
0,30,148,0,True,False,False
0,148,30,0,True,False,False
0,30,62,0,True,False,False
0,62,30,0,True,False,False
0,30,68,0,True,False,False
0,68,30,0,True,False,False
0,30,104,0,True,False,False
0,104,30,0,True,False,False
0,30,54,0,True,False,False
0,54,30,0,True,False,False
0,30,165,0,True,False,False
0,165,30,0,True,False,False
0,95,173,0,True,False,False
0,173,95,0,True,False,False
0,173,183,0,True,False,False
0,183,173,0,True,False,False
0,31,173,0,True,False,False
0,173,31,0,True,False,False
0,173,130,0,True,False,False
0,130,173,0,True,False,False
0,173,139,0,True,False,False
0,139,173,0,True,False,False
0,173,87,0,True,False,False
0,87,173,0,True,False,False
0,121,173,0,True,False,False
0,173,121,0,True,False,False
0,47,173,0,True,False,False
0,173,47,0,True,False,False
0,88,33,0,True,False,False
0,33,88,0,True,False,False
0,95,14,0,True,False,False
0,14,95,0,True,False,False
0,33,95,0,True,False,False
0,95,33,0,True,False,False
0,95,121,0,True,False,False
0,121,95,0,True,False,False
0,95,163,0,True,False,False
0,163,95,0,True,False,False
0,31,47,0,True,False,False
0,47,31,0,True,False,False
0,121,47,0,True,False,False
0,47,121,0,True,False,False
0,188,22,0,True,False,False
0,22,188,0,True,False,False
0,31,188,0,True,False,False
0,188,31,0,True,False,False
0,188,109,0,True,False,False
0,109,188,0,True,False,False
0,79,94,0,True,False,False
0,94,79,0,True,False,False
0,79,81,0,True,False,False
0,81,79,0,True,False,False
0,79,167,0,True,False,False
0,167,79,0,True,False,False
0,79,53,0,True,False,False
0,53,79,0,True,False,False
0,79,25,0,True,False,False
0,25,79,0,True,False,False
0,79,85,0,True,False,False
0,85,79,0,True,False,False
0,79,182,0,True,False,False
0,182,79,0,True,False,False
0,79,28,0,True,False,False
0,28,79,0,True,False,False
0,79,117,0,True,False,False
0,117,79,0,True,False,False
0,133,183,0,True,False,False
0,183,133,0,True,False,False
0,133,130,0,True,False,False
0,130,133,0,True,False,False
0,121,133,0,True,False,False
0,133,121,0,True,False,False
0,87,22,0,True,False,False
0,22,87,0,True,False,False
0,31,87,0,True,False,False
0,87,31,0,True,False,False
0,183,139,0,True,False,False
0,139,183,0,True,False,False
0,139,100,0,True,False,False
0,100,139,0,True,False,False
0,183,130,0,True,False,False
0,130,183,0,True,False,False
0,121,183,0,True,False,False
0,183,121,0,True,False,False
0,121,130,0,True,False,False
0,130,121,0,True,False,False
0,121,31,0,True,False,False
0,31,121,0,True,False,False
0,9,8,0,True,False,False
0,8,9,0,True,False,False
0,70,9,0,True,False,False
0,9,70,0,True,False,False
0,93,67,0,True,False,False
0,67,93,0,True,False,False
0,67,190,0,True,False,False
0,190,67,0,True,False,False
0,67,43,0,True,False,False
0,43,67,0,True,False,False
0,68,67,0,True,False,False
0,67,68,0,True,False,False
0,106,18,0,True,False,False
0,18,106,0,True,False,False
0,189,125,0,True,False,False
0,125,189,0,True,False,False
0,125,91,0,True,False,False
0,91,125,0,True,False,False
0,125,197,0,True,False,False
0,197,125,0,True,False,False
0,125,54,0,True,False,False
0,54,125,0,True,False,False
0,0,94,0,True,False,False
0,94,0,0,True,False,False
0,0,167,0,True,False,False
0,167,0,0,True,False,False
0,0,18,0,True,False,False
0,18,0,0,True,False,False
0,0,78,0,True,False,False
0,78,0,0,True,False,False
0,0,146,0,True,False,False
0,146,0,0,True,False,False
0,91,11,0,True,False,False
0,11,91,0,True,False,False
0,122,203,0,True,False,False
0,203,122,0,True,False,False
0,122,138,0,True,False,False
0,138,122,0,True,False,False
0,114,122,0,True,False,False
0,122,114,0,True,False,False
0,122,104,0,True,False,False
0,104,122,0,True,False,False
0,148,55,0,True,False,False
0,55,148,0,True,False,False
0,148,17,0,True,False,False
0,17,148,0,True,False,False
0,148,64,0,True,False,False
0,64,148,0,True,False,False
0,148,126,0,True,False,False
0,126,148,0,True,False,False
0,148,151,0,True,False,False
0,151,148,0,True,False,False
0,148,123,0,True,False,False
0,123,148,0,True,False,False
0,148,181,0,True,False,False
0,181,148,0,True,False,False
0,59,148,0,True,False,False
0,148,59,0,True,False,False
0,182,148,0,True,False,False
0,148,182,0,True,False,False
0,148,5,0,True,False,False
0,5,148,0,True,False,False
0,148,4,0,True,False,False
0,4,148,0,True,False,False
0,148,72,0,True,False,False
0,72,148,0,True,False,False
0,148,118,0,True,False,False
0,118,148,0,True,False,False
0,41,132,0,True,False,False
0,132,41,0,True,False,False
0,41,36,0,True,False,False
0,36,41,0,True,False,False
0,194,41,0,True,False,False
0,41,194,0,True,False,False
0,41,19,0,True,False,False
0,19,41,0,True,False,False
0,41,135,0,True,False,False
0,135,41,0,True,False,False
0,41,64,0,True,False,False
0,64,41,0,True,False,False
0,41,119,0,True,False,False
0,119,41,0,True,False,False
0,189,41,0,True,False,False
0,41,189,0,True,False,False
0,41,23,0,True,False,False
0,23,41,0,True,False,False
0,41,103,0,True,False,False
0,103,41,0,True,False,False
0,41,128,0,True,False,False
0,128,41,0,True,False,False
0,41,62,0,True,False,False
0,62,41,0,True,False,False
0,41,54,0,True,False,False
0,54,41,0,True,False,False
0,11,51,0,True,False,False
0,51,11,0,True,False,False
0,11,64,0,True,False,False
0,64,11,0,True,False,False
0,11,172,0,True,False,False
0,172,11,0,True,False,False
0,11,21,0,True,False,False
0,21,11,0,True,False,False
0,11,7,0,True,False,False
0,7,11,0,True,False,False
0,11,111,0,True,False,False
0,111,11,0,True,False,False
0,54,11,0,True,False,False
0,11,54,0,True,False,False
0,57,73,0,True,False,False
0,73,57,0,True,False,False
0,57,151,0,True,False,False
0,151,57,0,True,False,False
0,59,57,0,True,False,False
0,57,59,0,True,False,False
0,57,16,0,True,False,False
0,16,57,0,True,False,False
0,189,19,0,True,False,False
0,19,189,0,True,False,False
0,192,189,0,True,False,False
0,189,192,0,True,False,False
0,68,166,0,True,False,False
0,166,68,0,True,False,False
0,144,68,0,True,False,False
0,68,144,0,True,False,False
0,68,93,0,True,False,False
0,93,68,0,True,False,False
0,68,77,0,True,False,False
0,77,68,0,True,False,False
0,68,83,0,True,False,False
0,83,68,0,True,False,False
0,68,15,0,True,False,False
0,15,68,0,True,False,False
0,68,61,0,True,False,False
0,61,68,0,True,False,False
0,68,143,0,True,False,False
0,143,68,0,True,False,False
0,68,102,0,True,False,False
0,102,68,0,True,False,False
0,114,68,0,True,False,False
0,68,114,0,True,False,False
0,68,43,0,True,False,False
0,43,68,0,True,False,False
0,68,104,0,True,False,False
0,104,68,0,True,False,False
0,59,123,0,True,False,False
0,123,59,0,True,False,False
0,25,59,0,True,False,False
0,59,25,0,True,False,False
0,13,113,0,True,False,False
0,113,13,0,True,False,False
0,13,52,0,True,False,False
0,52,13,0,True,False,False
0,203,13,0,True,False,False
0,13,203,0,True,False,False
0,13,199,0,True,False,False
0,199,13,0,True,False,False
0,13,45,0,True,False,False
0,45,13,0,True,False,False
0,13,92,0,True,False,False
0,92,13,0,True,False,False
0,13,141,0,True,False,False
0,141,13,0,True,False,False
0,13,140,0,True,False,False
0,140,13,0,True,False,False
0,13,20,0,True,False,False
0,20,13,0,True,False,False
0,13,142,0,True,False,False
0,142,13,0,True,False,False
0,13,193,0,True,False,False
0,193,13,0,True,False,False
0,13,174,0,True,False,False
0,174,13,0,True,False,False
0,13,37,0,True,False,False
0,37,13,0,True,False,False
0,104,13,0,True,False,False
0,13,104,0,True,False,False
0,184,101,0,True,False,False
0,101,184,0,True,False,False
0,8,184,0,True,False,False
0,184,8,0,True,False,False
0,184,69,0,True,False,False
0,69,184,0,True,False,False
0,203,70,0,True,False,False
0,70,203,0,True,False,False
0,203,92,0,True,False,False
0,92,203,0,True,False,False
0,153,38,0,True,False,False
0,38,153,0,True,False,False
0,153,204,0,True,False,False
0,204,153,0,True,False,False
0,153,76,0,True,False,False
0,76,153,0,True,False,False
0,153,145,0,True,False,False
0,145,153,0,True,False,False
0,153,74,0,True,False,False
0,74,153,0,True,False,False
0,153,194,0,True,False,False
0,194,153,0,True,False,False
0,153,64,0,True,False,False
0,64,153,0,True,False,False
0,151,153,0,True,False,False
0,153,151,0,True,False,False
0,153,105,0,True,False,False
0,105,153,0,True,False,False
0,16,153,0,True,False,False
0,153,16,0,True,False,False
0,153,65,0,True,False,False
0,65,153,0,True,False,False
0,153,98,0,True,False,False
0,98,153,0,True,False,False
0,153,200,0,True,False,False
0,200,153,0,True,False,False
0,39,32,0,True,False,False
0,32,39,0,True,False,False
0,39,142,0,True,False,False
0,142,39,0,True,False,False
0,102,39,0,True,False,False
0,39,102,0,True,False,False
0,104,39,0,True,False,False
0,39,104,0,True,False,False
0,194,136,0,True,False,False
0,136,194,0,True,False,False
0,194,29,0,True,False,False
0,29,194,0,True,False,False
0,194,155,0,True,False,False
0,155,194,0,True,False,False
0,194,64,0,True,False,False
0,64,194,0,True,False,False
0,194,12,0,True,False,False
0,12,194,0,True,False,False
0,194,202,0,True,False,False
0,202,194,0,True,False,False
0,194,107,0,True,False,False
0,107,194,0,True,False,False
0,194,108,0,True,False,False
0,108,194,0,True,False,False
0,192,194,0,True,False,False
0,194,192,0,True,False,False
0,194,58,0,True,False,False
0,58,194,0,True,False,False
0,194,3,0,True,False,False
0,3,194,0,True,False,False
0,186,62,0,True,False,False
0,62,186,0,True,False,False
0,62,36,0,True,False,False
0,36,62,0,True,False,False
0,62,107,0,True,False,False
0,107,62,0,True,False,False
0,107,38,0,True,False,False
0,38,107,0,True,False,False
0,107,29,0,True,False,False
0,29,107,0,True,False,False
0,46,22,0,True,False,False
0,22,46,0,True,False,False
0,22,75,0,True,False,False
0,75,22,0,True,False,False
0,38,99,0,True,False,False
0,99,38,0,True,False,False
0,151,99,0,True,False,False
0,99,151,0,True,False,False
0,181,99,0,True,False,False
0,99,181,0,True,False,False
0,99,169,0,True,False,False
0,169,99,0,True,False,False
0,159,100,0,True,False,False
0,100,159,0,True,False,False
0,100,150,0,True,False,False
0,150,100,0,True,False,False
0,54,186,0,True,False,False
0,186,54,0,True,False,False
0,54,24,0,True,False,False
0,24,54,0,True,False,False
0,54,161,0,True,False,False
0,161,54,0,True,False,False
0,54,64,0,True,False,False
0,64,54,0,True,False,False
0,54,34,0,True,False,False
0,34,54,0,True,False,False
0,54,160,0,True,False,False
0,160,54,0,True,False,False
0,54,147,0,True,False,False
0,147,54,0,True,False,False
0,54,49,0,True,False,False
0,49,54,0,True,False,False
0,54,86,0,True,False,False
0,86,54,0,True,False,False
0,54,197,0,True,False,False
0,197,54,0,True,False,False
0,83,191,0,True,False,False
0,191,83,0,True,False,False
0,158,83,0,True,False,False
0,83,158,0,True,False,False
0,83,77,0,True,False,False
0,77,83,0,True,False,False
0,93,152,0,True,False,False
0,152,93,0,True,False,False
0,93,127,0,True,False,False
0,127,93,0,True,False,False
0,28,181,0,True,False,False
0,181,28,0,True,False,False
0,28,53,0,True,False,False
0,53,28,0,True,False,False
0,182,28,0,True,False,False
0,28,182,0,True,False,False
0,28,117,0,True,False,False
0,117,28,0,True,False,False
0,151,116,0,True,False,False
0,116,151,0,True,False,False
0,151,73,0,True,False,False
0,73,151,0,True,False,False
0,151,64,0,True,False,False
0,64,151,0,True,False,False
0,151,177,0,True,False,False
0,177,151,0,True,False,False
0,151,110,0,True,False,False
0,110,151,0,True,False,False
0,151,115,0,True,False,False
0,115,151,0,True,False,False
0,151,169,0,True,False,False
0,169,151,0,True,False,False
0,151,162,0,True,False,False
0,162,151,0,True,False,False
0,151,66,0,True,False,False
0,66,151,0,True,False,False
0,104,32,0,True,False,False
0,32,104,0,True,False,False
0,104,191,0,True,False,False
0,191,104,0,True,False,False
0,104,152,0,True,False,False
0,152,104,0,True,False,False
0,104,71,0,True,False,False
0,71,104,0,True,False,False
0,104,138,0,True,False,False
0,138,104,0,True,False,False
0,104,190,0,True,False,False
0,190,104,0,True,False,False
0,104,27,0,True,False,False
0,27,104,0,True,False,False
0,104,187,0,True,False,False
0,187,104,0,True,False,False
0,104,178,0,True,False,False
0,178,104,0,True,False,False
0,104,90,0,True,False,False
0,90,104,0,True,False,False
0,187,191,0,True,False,False
0,191,187,0,True,False,False
0,187,113,0,True,False,False
0,113,187,0,True,False,False
0,187,152,0,True,False,False
0,152,187,0,True,False,False
0,46,180,0,True,False,False
0,180,46,0,True,False,False
0,180,75,0,True,False,False
0,75,180,0,True,False,False
0,180,144,0,True,False,False
0,144,180,0,True,False,False
0,180,114,0,True,False,False
0,114,180,0,True,False,False
0,182,94,0,True,False,False
0,94,182,0,True,False,False
0,81,182,0,True,False,False
0,182,81,0,True,False,False
0,167,182,0,True,False,False
0,182,167,0,True,False,False
0,182,64,0,True,False,False
0,64,182,0,True,False,False
0,182,78,0,True,False,False
0,78,182,0,True,False,False
0,182,63,0,True,False,False
0,63,182,0,True,False,False
0,182,40,0,True,False,False
0,40,182,0,True,False,False
0,182,168,0,True,False,False
0,168,182,0,True,False,False
0,25,182,0,True,False,False
0,182,25,0,True,False,False
0,182,85,0,True,False,False
0,85,182,0,True,False,False
0,182,117,0,True,False,False
0,117,182,0,True,False,False
0,182,146,0,True,False,False
0,146,182,0,True,False,False
0,159,165,0,True,False,False
0,165,159,0,True,False,False
0,167,81,0,True,False,False
0,81,167,0,True,False,False
0,81,123,0,True,False,False
0,123,81,0,True,False,False
0,81,25,0,True,False,False
0,25,81,0,True,False,False
0,8,101,0,True,False,False
0,101,8,0,True,False,False
0,8,156,0,True,False,False
0,156,8,0,True,False,False
0,37,8,0,True,False,False
0,8,37,0,True,False,False
0,8,196,0,True,False,False
0,196,8,0,True,False,False
0,8,198,0,True,False,False
0,198,8,0,True,False,False
0,51,186,0,True,False,False
0,186,51,0,True,False,False
0,186,160,0,True,False,False
0,160,186,0,True,False,False
0,144,44,0,True,False,False
0,44,144,0,True,False,False
0,144,75,0,True,False,False
0,75,144,0,True,False,False
0,144,171,0,True,False,False
0,171,144,0,True,False,False
0,144,131,0,True,False,False
0,131,144,0,True,False,False
0,144,158,0,True,False,False
0,158,144,0,True,False,False
0,144,127,0,True,False,False
0,127,144,0,True,False,False
0,144,109,0,True,False,False
0,109,144,0,True,False,False
0,144,150,0,True,False,False
0,150,144,0,True,False,False
0,144,165,0,True,False,False
0,165,144,0,True,False,False
0,37,82,0,True,False,False
0,82,37,0,True,False,False
0,37,112,0,True,False,False
0,112,37,0,True,False,False
0,37,42,0,True,False,False
0,42,37,0,True,False,False
0,70,37,0,True,False,False
0,37,70,0,True,False,False
0,37,120,0,True,False,False
0,120,37,0,True,False,False
0,37,69,0,True,False,False
0,69,37,0,True,False,False
0,37,60,0,True,False,False
0,60,37,0,True,False,False
0,37,84,0,True,False,False
0,84,37,0,True,False,False
0,37,26,0,True,False,False
0,26,37,0,True,False,False
0,37,2,0,True,False,False
0,2,37,0,True,False,False
0,37,195,0,True,False,False
0,195,37,0,True,False,False
0,69,84,0,True,False,False
0,84,69,0,True,False,False
0,142,69,0,True,False,False
0,69,142,0,True,False,False
0,165,150,0,True,False,False
0,150,165,0,True,False,False
0,165,102,0,True,False,False
0,102,165,0,True,False,False
0,109,75,0,True,False,False
0,75,109,0,True,False,False
0,109,171,0,True,False,False
0,171,109,0,True,False,False
0,109,61,0,True,False,False
0,61,109,0,True,False,False
0,102,166,0,True,False,False
0,166,102,0,True,False,False
0,158,44,0,True,False,False
0,44,158,0,True,False,False
0,142,141,0,True,False,False
0,141,142,0,True,False,False
0,51,21,0,True,False,False
0,21,51,0,True,False,False
0,192,136,0,True,False,False
0,136,192,0,True,False,False
0,16,192,0,True,False,False
0,192,16,0,True,False,False
0,181,4,0,True,False,False
0,4,181,0,True,False,False
0,167,94,0,True,False,False
0,94,167,0,True,False,False
0,167,17,0,True,False,False
0,17,167,0,True,False,False
0,167,146,0,True,False,False
0,146,167,0,True,False,False
0,16,76,0,True,False,False
0,76,16,0,True,False,False
0,70,42,0,True,False,False
0,42,70,0,True,False,False
0,38,65,0,True,False,False
0,65,38,0,True,False,False
0,53,6,0,True,False,False
0,6,53,0,True,False,False
0,53,85,0,True,False,False
0,85,53,0,True,False,False
0,53,117,0,True,False,False
0,117,53,0,True,False,False
0,171,43,0,True,False,False
0,43,171,0,True,False,False
0,114,143,0,True,False,False
0,143,114,0,True,False,False
0,131,44,0,True,False,False
0,44,131,0,True,False,False
0,44,77,0,True,False,False
0,77,44,0,True,False,False
0,4,169,0,True,False,False
0,169,4,0,True,False,False
0,117,4,0,True,False,False
0,4,117,0,True,False,False
0,72,4,0,True,False,False
0,4,72,0,True,False,False
0,94,6,0,True,False,False
0,6,94,0,True,False,False
0,6,129,0,True,False,False
0,129,6,0,True,False,False
0,40,6,0,True,False,False
0,6,40,0,True,False,False
0,168,6,0,True,False,False
0,6,168,0,True,False,False
0,85,6,0,True,False,False
0,6,85,0,True,False,False
0,131,15,0,True,False,False
0,15,131,0,True,False,False
0,131,150,0,True,False,False
0,150,131,0,True,False,False
0,64,204,0,True,False,False
0,204,64,0,True,False,False
0,64,132,0,True,False,False
0,132,64,0,True,False,False
0,64,55,0,True,False,False
0,55,64,0,True,False,False
0,64,116,0,True,False,False
0,116,64,0,True,False,False
0,64,161,0,True,False,False
0,161,64,0,True,False,False
0,18,64,0,True,False,False
0,64,18,0,True,False,False
0,64,129,0,True,False,False
0,129,64,0,True,False,False
0,78,64,0,True,False,False
0,64,78,0,True,False,False
0,64,34,0,True,False,False
0,34,64,0,True,False,False
0,63,64,0,True,False,False
0,64,63,0,True,False,False
0,64,202,0,True,False,False
0,202,64,0,True,False,False
0,64,103,0,True,False,False
0,103,64,0,True,False,False
0,40,64,0,True,False,False
0,64,40,0,True,False,False
0,64,7,0,True,False,False
0,7,64,0,True,False,False
0,64,111,0,True,False,False
0,111,64,0,True,False,False
0,64,66,0,True,False,False
0,66,64,0,True,False,False
0,64,118,0,True,False,False
0,118,64,0,True,False,False
0,64,3,0,True,False,False
0,3,64,0,True,False,False
0,64,200,0,True,False,False
0,200,64,0,True,False,False
0,5,55,0,True,False,False
0,55,5,0,True,False,False
0,17,5,0,True,False,False
0,5,17,0,True,False,False
0,5,177,0,True,False,False
0,177,5,0,True,False,False
0,146,5,0,True,False,False
0,5,146,0,True,False,False
0,126,110,0,True,False,False
0,110,126,0,True,False,False
0,110,105,0,True,False,False
0,105,110,0,True,False,False
0,110,115,0,True,False,False
0,115,110,0,True,False,False
0,66,110,0,True,False,False
0,110,66,0,True,False,False
0,73,76,0,True,False,False
0,76,73,0,True,False,False
0,123,73,0,True,False,False
0,73,123,0,True,False,False
0,73,162,0,True,False,False
0,162,73,0,True,False,False
0,115,169,0,True,False,False
0,169,115,0,True,False,False
0,169,65,0,True,False,False
0,65,169,0,True,False,False
0,177,116,0,True,False,False
0,116,177,0,True,False,False
0,162,177,0,True,False,False
0,177,162,0,True,False,False
0,177,98,0,True,False,False
0,98,177,0,True,False,False
0,85,117,0,True,False,False
0,117,85,0,True,False,False
0,17,123,0,True,False,False
0,123,17,0,True,False,False
0,76,136,0,True,False,False
0,136,76,0,True,False,False
0,136,19,0,True,False,False
0,19,136,0,True,False,False
0,136,12,0,True,False,False
0,12,136,0,True,False,False
0,168,126,0,True,False,False
0,126,168,0,True,False,False
0,126,72,0,True,False,False
0,72,126,0,True,False,False
0,118,126,0,True,False,False
0,126,118,0,True,False,False
0,118,66,0,True,False,False
0,66,118,0,True,False,False
0,66,200,0,True,False,False
0,200,66,0,True,False,False
0,94,85,0,True,False,False
0,85,94,0,True,False,False
0,85,168,0,True,False,False
