graph_id,node_id,label,train_mask,val_mask,test_mask,feat_feature_00,feat_feature_01,feat_feature_02,feat_feature_03,X,Y,Z
0,91,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,96.888653,22.5
0,92,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,108.863251,16.5
0,93,0,True,False,False,0.0,1.0,0.0,0.0,98.605034,125.363251,10.5
0,94,0,True,False,False,1.0,0.0,0.0,0.0,96.351814,85.877052,-1.0
0,95,0,True,False,False,1.0,0.0,0.0,0.0,96.351814,125.877049,-1.0
0,96,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,116.863251,4.5
0,97,0,True,False,False,1.0,0.0,0.0,0.0,116.351814,95.877052,-1.0
0,98,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,85.041084,10.5
0,99,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,96.888653,7.5
0,100,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,108.863251,4.5
0,101,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,108.863251,22.5
0,102,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,104.863251,10.5
0,103,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,81.091892,16.5
0,104,0,True,False,False,0.0,0.0,1.0,0.0,95.355034,112.863251,13.5
0,105,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,85.041084,10.5
0,106,0,True,False,False,1.0,0.0,0.0,0.0,116.351814,75.877052,-1.0
0,107,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,96.888653,13.5
0,108,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,88.990273,13.5
0,109,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,112.863251,7.5
0,110,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,85.041084,7.5
0,111,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,81.091892,22.5
0,112,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,120.863251,19.5
0,113,0,True,False,False,0.0,1.0,0.0,0.0,92.105034,125.363251,16.5
0,114,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,104.863251,10.5
0,115,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,88.990273,7.5
0,116,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,81.091892,7.5
0,117,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,92.939461,1.5
0,118,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,81.091892,4.5
0,119,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,85.041084,16.5
0,120,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,120.863251,19.5
0,121,0,True,False,False,1.0,0.0,0.0,0.0,96.351814,115.877052,-1.0
0,122,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,104.863251,13.5
0,123,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,92.939461,4.5
0,124,0,True,False,False,1.0,0.0,0.0,0.0,116.351814,105.877052,-1.0
0,125,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,96.888653,19.5
0,126,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,85.041084,4.5
0,127,0,True,False,False,0.0,1.0,0.0,0.0,98.605034,125.363251,7.5
0,128,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,88.990273,16.5
0,129,0,True,False,False,1.0,0.0,0.0,0.0,86.351814,75.877052,-1.0
0,130,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,116.863251,1.5
0,131,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,112.863251,7.5
0,132,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,81.091892,16.5
0,133,0,True,False,False,1.0,0.0,0.0,0.0,86.351814,115.877052,-1.0
0,134,0,True,False,False,1.0,0.0,0.0,0.0,116.351814,115.877052,-1.0
0,135,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,85.041084,16.5
0,136,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,92.939461,13.5
0,137,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,120.863251,7.5
0,138,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,108.863251,13.5
0,139,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,108.863251,1.5
0,140,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,112.863251,16.5
0,141,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,108.863251,16.5
0,142,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,104.863251,16.5
0,143,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,108.863251,10.5
0,144,0,True,False,False,0.0,0.0,1.0,0.0,95.355034,112.863251,7.5
0,145,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,88.990272,10.5
0,146,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,85.041084,1.5
0,147,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,88.990272,19.5
0,148,0,True,False,False,0.0,0.0,1.0,0.0,95.355034,88.990273,4.5
0,149,0,True,False,False,1.0,0.0,0.0,0.0,86.351814,125.877049,-1.0
0,150,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,108.863251,7.5
0,151,0,True,False,False,0.0,0.0,1.0,0.0,95.355034,88.990273,7.5
0,152,0,True,False,False,0.0,1.0,0.0,0.0,98.605034,125.363251,13.5
0,153,0,True,False,False,0.0,0.0,1.0,0.0,95.355034,88.990273,10.5
0,154,0,True,False,False,0.0,0.0,1.0,0.0,95.355034,112.863251,4.5
0,155,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,85.041084,13.5
0,156,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,120.863251,22.5
0,157,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,120.863251,4.5
0,158,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,120.863251,7.5
0,159,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,104.863251,4.5
0,160,0,True,False,False,0.0,1.0,0.0,0.0,90.480034,92.939461,19.5
0,161,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,81.091892,19.5
0,162,0,True,False,False,0.0,1.0,0.0,0.0,100.230034,88.990273,7.5
0,163,0,True,False,False,0.0,0.0,0.0,1.0,99.355037,125.391056,1.5
0,164,0,False,True,False,1.0,0.0,0.0,0.0,96.351814,105.877052,-1.0
0,165,0,False,True,False,0.0,1.0,0.0,0.0,90.480034,104.863251,7.5
0,166,0,False,True,False,0.0,1.0,0.0,0.0,90.480034,108.863251,10.5
0,167,0,False,True,False,0.0,1.0,0.0,0.0,100.230034,88.990272,1.5
0,168,0,False,True,False,0.0,1.0,0.0,0.0,90.480034,85.041084,1.5
0,169,0,False,True,False,0.0,1.0,0.0,0.0,90.480034,92.939461,7.5
0,170,0,False,True,False,0.0,1.0,0.0,0.0,90.480034,112.863251,4.5
0,171,0,False,True,False,0.0,1.0,0.0,0.0,100.230034,116.863251,7.5
0,172,0,False,True,False,0.0,1.0,0.0,0.0,100.230034,85.041084,22.5
0,173,0,False,True,False,0.0,0.0,1.0,0.0,95.355034,112.863251,1.5
0,174,0,False,True,False,0.0,1.0,0.0,0.0,100.230034,112.863251,16.5
0,175,0,False,True,False,0.0,1.0,0.0,0.0,100.230034,120.863251,1.5
0,176,0,False,True,False,0.0,1.0,0.0,0.0,90.480034,104.863251,1.5
0,177,0,False,True,False,0.0,1.0,0.0,0.0,100.230034,85.041084,7.5
0,178,0,False,True,False,0.0,1.0,0.0,0.0,100.230034,116.863251,13.5
0,179,0,False,True,False,1.0,0.0,0.0,0.0,106.351814,95.877052,-1.0
0,180,0,False,True,False,0.0,1.0,0.0,0.0,100.230034,104.863251,7.5
0,181,0,False,True,False,0.0,1.0,0.0,0.0,90.480034,96.888653,4.5
0,182,0,False,True,False,0.0,0.0,1.0,0.0,95.355034,88.990272,1.5
0,183,0,False,True,False,0.0,1.0,0.0,0.0,90.480034,112.863251,1.5
0,184,0,False,False,True,0.0,1.0,0.0,0.0,90.480034,104.863251,22.5
0,185,0,False,False,True,0.0,1.0,0.0,0.0,100.230034,104.863251,1.5
0,186,0,False,False,True,0.0,1.0,0.0,0.0,90.480034,96.888653,19.5
0,187,0,False,False,True,0.0,1.0,0.0,0.0,92.105034,125.363251,13.5
0,188,0,False,False,True,0.0,1.0,0.0,0.0,100.230034,112.863251,4.5
0,189,0,False,False,True,0.0,1.0,0.0,0.0,100.230034,96.888653,16.5
0,190,0,False,False,True,0.0,1.0,0.0,0.0,100.230034,120.863251,13.5
0,191,0,False,False,True,0.0,1.0,0.0,0.0,90.480034,120.863251,13.5
0,192,0,False,False,True,0.0,1.0,0.0,0.0,100.230034,96.888653,13.5
0,193,0,False,False,True,0.0,1.0,0.0,0.0,100.230034,116.863251,16.5
0,194,0,False,False,True,0.0,0.0,1.0,0.0,95.355034,88.990273,13.5
0,195,0,False,False,True,0.0,1.0,0.0,0.0,90.480034,116.863251,19.5
0,196,0,False,False,True,0.0,1.0,0.0,0.0,100.230034,116.863251,22.5
0,197,0,False,False,True,0.0,1.0,0.0,0.0,100.230034,92.939461,19.5
0,198,0,False,False,True,0.0,1.0,0.0,0.0,90.480034,120.863251,22.5
0,199,0,False,False,True,0.0,1.0,0.0,0.0,98.605034,125.363251,16.5
0,200,0,False,False,True,0.0,1.0,0.0,0.0,90.480034,81.091892,10.5
0,201,0,False,False,True,1.0,0.0,0.0,0.0,106.351814,115.877052,-1.0
0,202,0,False,False,True,0.0,1.0,0.0,0.0,100.230034,81.091892,13.5
0,203,0,False,False,True,0.0,1.0,0.0,0.0,100.230034,104.863251,16.5
0,204,0,False,False,True,0.0,1.0,0.0,0.0,100.230034,81.091892,10.5
